sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
t3-2,8000.0,1.0,0.0,0.47,86400.0,650.0,370.0,404.0,280.0,5852.38,7029.0,48089.0,32.152,36.3,45193.0,2673.0,8.8,145.716
t3-1,4000.0,2.0,0.0,0.47,86400.0,651.0,116.0,170.0,535.0,14428.7,2203.0,48101.2,11.55,9.075,45261.2,2673.0,1.76,144.705
t4,4000.0,2.0,0.0,0.47,86400.0,659.0,103.0,172.0,556.0,4453.32,1956.0,48094.8,9.92519,27.225,45245.7,2673.0,7.04,131.896
t3-2,4000.0,2.0,0.0,0.47,86400.0,657.0,74.0,146.0,583.0,1210.59,1405.0,48087.9,11.275,18.15,45253.5,2673.0,3.52,128.494
t1-2,6000.0,3.0,0.0,0.3,86400.0,653.0,137.0,198.0,516.0,4426.84,2602.0,48091.7,11.55,9.075,45261.2,2673.0,1.76,135.213
ec5,6000.0,3.0,0.0,0.3,86400.0,658.0,297.0,334.0,361.0,24554.1,5642.0,48083.7,32.1213,36.3,45193.1,2673.0,8.8,140.435
ec6,6000.0,3.0,0.0,0.3,86400.0,651.0,281.0,324.0,370.0,11997.0,5338.0,48102.7,11.275,18.15,45253.5,2673.0,3.52,143.348
ec4,6000.0,3.0,0.0,0.3,86400.0,650.0,322.0,360.0,328.0,15089.3,6117.0,48100.5,12.65,18.15,45250.7,2673.0,3.52,142.476
t3-1,3500.0,1.0,0.0,0.47,86400.0,644.0,547.0,556.0,97.0,8623.18,10392.0,48087.9,35.5189,27.225,45194.5,2673.0,7.04,150.559
t4,3500.0,1.0,0.0,0.47,86400.0,644.0,544.0,556.0,100.0,6053.54,10335.0,48094.4,32.1416,36.3,45193.0,2673.0,8.8,151.187
ec5,3500.0,1.0,0.0,0.47,86400.0,643.0,519.0,531.0,124.0,5271.19,9860.0,48086.3,35.4646,27.225,45194.6,2673.0,7.04,148.999
ec6,3500.0,1.0,0.0,0.47,86400.0,643.0,515.0,531.0,128.0,1871.8,9784.0,48092.9,32.1438,36.3,45193.0,2673.0,8.8,149.637
t1-2,8000.0,3.0,1.0,0.001,86400.0,658.0,211.0,262.0,447.0,12286.9,4008.0,48103.7,13.8054,18.15,45246.2,2673.0,5.28,147.284
t3-1,8000.0,3.0,1.0,0.001,86400.0,657.0,189.0,242.0,468.0,11408.1,3590.0,48107.4,9.9,18.15,45256.2,2673.0,3.52,146.631
t6,8000.0,3.0,1.0,0.001,86400.0,657.0,225.0,272.0,432.0,13961.8,4274.0,48097.7,12.9662,18.15,45247.9,2673.0,5.28,140.462
t7-2,8000.0,3.0,1.0,0.001,86400.0,656.0,337.0,368.0,319.0,23012.3,6402.0,48109.2,9.9,18.15,45256.2,2673.0,3.52,148.388
t9,8000.0,3.0,1.0,0.001,86400.0,657.0,259.0,303.0,398.0,17050.7,4920.0,48093.6,32.3392,36.3,45192.6,2673.0,8.8,150.531
m4,8000.0,3.0,1.0,0.001,86400.0,657.0,242.0,290.0,415.0,15755.5,4597.0,48101.6,11.275,18.15,45253.5,2673.0,3.52,142.168
cc8,8000.0,3.0,1.0,0.001,86400.0,657.0,220.0,270.0,437.0,12418.0,4179.0,48095.6,15.1842,18.15,45243.4,2673.0,5.28,140.602
cc7,8000.0,3.0,1.0,0.001,86400.0,651.0,321.0,356.0,330.0,22034.2,6098.0,48107.3,9.9,18.15,45256.2,2673.0,3.52,146.527
cc6,8000.0,3.0,1.0,0.001,86400.0,655.0,365.0,397.0,290.0,17804.4,6934.0,48106.5,12.1615,27.225,45241.2,2673.0,7.04,145.831
cc3,8000.0,3.0,1.0,0.001,86400.0,650.0,359.0,391.0,291.0,20766.0,6820.0,48111.4,12.65,18.15,45250.7,2673.0,3.52,153.4
ec7,8000.0,3.0,1.0,0.001,86400.0,656.0,185.0,237.0,471.0,12881.1,3514.0,48100.9,12.65,18.15,45250.7,2673.0,3.52,142.839
t1-1,8000.0,3.0,1.0,0.001,86400.0,650.0,134.0,198.0,516.0,2843.08,2545.0,48101.6,14.025,18.15,45248.0,2673.0,3.52,144.957
t2-2,8000.0,3.0,1.0,0.001,86400.0,652.0,546.0,552.0,106.0,28055.8,10373.0,48110.3,15.4,18.15,45245.2,2673.0,3.52,154.981
t3-2,8000.0,3.0,1.0,0.001,86400.0,657.0,317.0,352.0,340.0,21246.4,6022.0,48098.5,19.4232,27.225,45226.7,2673.0,7.04,145.154
t7-1,8000.0,3.0,1.0,0.001,86400.0,656.0,294.0,329.0,362.0,25486.6,5585.0,48103.9,12.65,18.15,45250.7,2673.0,3.52,145.887
t1-2,6500.0,1.0,1.0,0.3,86400.0,653.0,376.0,406.0,277.0,24165.8,7143.0,48109.1,11.55,9.075,45261.2,2673.0,1.76,152.594
t3-1,6500.0,1.0,1.0,0.3,86400.0,649.0,495.0,508.0,154.0,22803.9,9404.0,48109.2,11.55,9.075,45261.2,2673.0,1.76,152.634
t7-2,6500.0,1.0,1.0,0.3,86400.0,646.0,440.0,461.0,206.0,15090.0,8359.0,48109.8,11.55,9.075,45261.2,2673.0,1.76,153.276
t12-5,6500.0,1.0,1.0,0.3,86400.0,648.0,415.0,442.0,233.0,15801.7,7884.0,48110.5,9.9,18.15,45256.2,2673.0,3.52,149.746
cc8,6500.0,1.0,1.0,0.3,86400.0,649.0,220.0,264.0,429.0,14485.8,4179.0,48096.9,11.55,9.075,45261.2,2673.0,1.76,140.325
cc7,6500.0,1.0,1.0,0.3,86400.0,650.0,489.0,505.0,161.0,25242.1,9290.0,48116.6,9.9,18.15,45256.2,2673.0,3.52,155.8
cc2,6500.0,1.0,1.0,0.3,86400.0,654.0,360.0,389.0,294.0,19779.3,6839.0,48091.8,24.2975,27.225,45217.0,2673.0,7.04,143.28
ec5,6500.0,1.0,1.0,0.3,86400.0,656.0,324.0,358.0,332.0,20370.6,6155.0,48087.8,32.1493,36.3,45193.0,2673.0,8.8,144.562
ec6,6500.0,1.0,1.0,0.3,86400.0,654.0,326.0,364.0,328.0,12100.9,6193.0,48090.9,32.5089,36.3,45192.3,2673.0,8.8,148.029
ec4,6500.0,1.0,1.0,0.3,86400.0,655.0,403.0,430.0,252.0,19265.8,7656.0,48105.6,19.6066,27.225,45226.3,2673.0,7.04,152.415
cc1,6500.0,1.0,1.0,0.3,86400.0,653.0,513.0,529.0,140.0,20448.3,9746.0,48114.2,9.97176,27.225,45245.6,2673.0,7.04,151.322
t3-2,6500.0,1.0,1.0,0.3,86400.0,654.0,544.0,554.0,110.0,27227.4,10335.0,48099.9,32.2647,36.3,45192.8,2673.0,8.8,156.768
t1-2,2500.0,1.0,1.0,0.001,86400.0,656.0,430.0,450.0,226.0,27330.9,8169.0,48099.7,22.7641,18.15,45228.3,2673.0,5.28,152.283
t3-1,2500.0,1.0,1.0,0.001,86400.0,654.0,257.0,300.0,397.0,17871.0,4882.0,48099.9,11.55,9.075,45261.2,2673.0,1.76,143.402
t7-2,2500.0,1.0,1.0,0.001,86400.0,654.0,336.0,367.0,318.0,19386.9,6383.0,48080.6,35.1374,27.225,45195.3,2673.0,7.04,142.954
t9,2500.0,1.0,1.0,0.001,86400.0,653.0,453.0,476.0,200.0,17772.6,8606.0,48095.9,32.3246,36.3,45192.7,2673.0,8.8,152.826
t12-5,2500.0,1.0,1.0,0.001,86400.0,654.0,341.0,374.0,313.0,15626.1,6478.0,48107.4,11.8136,18.15,45250.2,2673.0,5.28,148.992
m12,2500.0,1.0,1.0,0.001,86400.0,655.0,359.0,394.0,296.0,14661.1,6820.0,48105.5,13.5086,27.225,45238.5,2673.0,7.04,146.15
cc8,2500.0,1.0,1.0,0.001,86400.0,650.0,340.0,372.0,310.0,18272.6,6459.0,48103.6,11.55,9.075,45261.2,2673.0,1.76,147.029
cc7,2500.0,1.0,1.0,0.001,86400.0,654.0,355.0,389.0,299.0,14332.0,6744.0,48102.9,20.8471,36.3,45215.6,2673.0,8.8,148.376
cc6,2500.0,1.0,1.0,0.001,86400.0,657.0,329.0,361.0,328.0,24530.5,6250.0,48092.9,24.2,18.15,45225.4,2673.0,5.28,146.877
cc2,2500.0,1.0,1.0,0.001,86400.0,656.0,322.0,360.0,334.0,16112.8,6117.0,48100.1,22.5441,18.15,45228.7,2673.0,5.28,152.403
cc3,2500.0,1.0,1.0,0.001,86400.0,655.0,330.0,369.0,325.0,13401.4,6269.0,48091.9,32.1784,36.3,45192.9,2673.0,8.8,148.664
ec5,2500.0,1.0,1.0,0.001,86400.0,658.0,308.0,344.0,350.0,22248.8,5851.0,48101.3,15.2856,18.15,45243.2,2673.0,5.28,146.332
ec6,2500.0,1.0,1.0,0.001,86400.0,658.0,332.0,367.0,326.0,23310.2,6307.0,48088.9,32.1647,36.3,45193.0,2673.0,8.8,145.693
t1-1,2500.0,1.0,1.0,0.001,86400.0,657.0,474.0,493.0,183.0,27776.1,9005.0,48102.2,22.55,27.225,45220.5,2673.0,7.04,151.923
ec4,2500.0,1.0,1.0,0.001,86400.0,654.0,382.0,413.0,272.0,18918.2,7257.0,48106.7,11.275,18.15,45253.5,2673.0,3.52,147.28
cc1,2500.0,1.0,1.0,0.001,86400.0,655.0,347.0,380.0,308.0,18569.8,6592.0,48106.9,9.9,18.15,45256.2,2673.0,3.52,146.086
t3-2,2500.0,1.0,1.0,0.001,86400.0,654.0,222.0,274.0,432.0,11134.0,4217.0,48113.7,9.9,18.15,45256.2,2673.0,3.52,152.939
t4,8000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t8-1,8000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,8000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,8000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,8000.0,0.0,1.0,0.47,86400.0,641.0,608.0,611.0,33.0,4793.61,11551.0,48090.3,35.4336,27.225,45194.7,2673.0,7.04,152.948
ec6,8000.0,0.0,1.0,0.47,86400.0,640.0,608.0,612.0,32.0,2312.83,11551.0,48096.8,32.3507,36.3,45192.6,2673.0,8.8,153.796
t7-1,8000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t3-1,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t4,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t6,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t7-2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t9,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t12-5,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
m2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
m4,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
m12,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
m16,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t13-1,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t8-1,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t12-3,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc7,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc6,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc3,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec6,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec7,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-1,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t2-2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec4,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc1,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t3-2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t7-1,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec3,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec2,500.0,0.0,0.0,0.001,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-2,9000.0,2.0,1.0,0.001,86400.0,655.0,220.0,269.0,435.0,12823.4,4179.0,48102.9,11.55,9.075,45261.2,2673.0,1.76,146.386
t3-1,9000.0,2.0,1.0,0.001,86400.0,652.0,214.0,264.0,438.0,15274.2,4065.0,48104.7,9.9,18.15,45256.2,2673.0,3.52,143.943
t6,9000.0,2.0,1.0,0.001,86400.0,649.0,338.0,370.0,311.0,19720.2,6421.0,48107.1,11.55,9.075,45261.2,2673.0,1.76,150.552
t7-2,9000.0,2.0,1.0,0.001,86400.0,658.0,170.0,222.0,488.0,14918.5,3229.0,48108.7,9.6163,27.225,45246.3,2673.0,7.04,145.483
t9,9000.0,2.0,1.0,0.001,86400.0,652.0,259.0,304.0,393.0,12105.4,4920.0,48106.6,11.275,18.15,45253.5,2673.0,3.52,147.193
t12-5,9000.0,2.0,1.0,0.001,86400.0,659.0,174.0,226.0,485.0,16906.8,3305.0,48102.2,13.4275,27.225,45238.7,2673.0,7.04,142.807
m2,9000.0,2.0,1.0,0.001,86400.0,655.0,150.0,208.0,505.0,11418.8,2849.0,48101.5,11.275,18.15,45253.5,2673.0,3.52,142.079
m4,9000.0,2.0,1.0,0.001,86400.0,653.0,350.0,380.0,303.0,21296.5,6649.0,48111.0,12.65,18.15,45250.7,2673.0,3.52,152.931
cc8,9000.0,2.0,1.0,0.001,86400.0,657.0,179.0,230.0,478.0,17712.7,3400.0,48096.1,11.55,9.075,45261.2,2673.0,1.76,139.569
cc7,9000.0,2.0,1.0,0.001,86400.0,657.0,292.0,330.0,365.0,21828.3,5547.0,48110.3,9.9,18.15,45256.2,2673.0,3.52,149.551
cc6,9000.0,2.0,1.0,0.001,86400.0,655.0,189.0,243.0,466.0,13998.4,3590.0,48098.5,11.275,18.15,45253.5,2673.0,3.52,139.089
cc3,9000.0,2.0,1.0,0.001,86400.0,651.0,218.0,267.0,433.0,14484.8,4141.0,48103.1,12.65,18.15,45250.7,2673.0,3.52,145.046
ec7,9000.0,2.0,1.0,0.001,86400.0,655.0,196.0,249.0,459.0,13435.4,3723.0,48097.1,14.025,18.15,45248.0,2673.0,3.52,140.46
t1-1,9000.0,2.0,1.0,0.001,86400.0,657.0,189.0,241.0,468.0,13085.3,3590.0,48087.1,32.2084,36.3,45192.9,2673.0,8.8,143.875
t2-2,9000.0,2.0,1.0,0.001,86400.0,658.0,401.0,424.0,257.0,29883.2,7618.0,48104.7,17.1161,27.225,45231.3,2673.0,7.04,149.03
ec4,9000.0,2.0,1.0,0.001,86400.0,658.0,264.0,306.0,394.0,19478.9,5015.0,48091.4,26.675,27.225,45212.2,2673.0,7.04,145.263
t3-2,9000.0,2.0,1.0,0.001,86400.0,653.0,299.0,340.0,354.0,13500.4,5680.0,48100.7,18.15,18.15,45239.7,2673.0,3.52,148.171
t7-1,9000.0,2.0,1.0,0.001,86400.0,650.0,208.0,260.0,442.0,9814.31,3951.0,48096.4,14.025,18.15,45248.0,2673.0,3.52,139.745
ec3,9000.0,2.0,1.0,0.001,86400.0,652.0,249.0,292.0,403.0,18314.0,4730.0,48097.6,15.4,18.15,45245.2,2673.0,3.52,142.291
ec2,9000.0,2.0,1.0,0.001,86400.0,649.0,150.0,212.0,499.0,2583.72,2849.0,48088.4,16.775,18.15,45242.5,2673.0,3.52,134.456
t1-2,5000.0,0.0,1.0,0.47,86400.0,655.0,439.0,460.0,216.0,23459.5,8340.0,48094.9,24.2,18.15,45225.4,2673.0,5.28,148.83
t3-1,5000.0,0.0,1.0,0.47,86400.0,650.0,415.0,437.0,235.0,14090.4,7884.0,48088.9,35.1513,27.225,45195.2,2673.0,7.04,151.212
t4,5000.0,0.0,1.0,0.47,86400.0,648.0,452.0,476.0,196.0,7527.82,8587.0,48092.3,32.2656,36.3,45192.8,2673.0,8.8,149.194
t8-1,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1820.63,12140.0,48092.6,35.538,27.225,45194.5,2673.0,7.04,155.336
cc8,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1897.63,12140.0,48097.2,35.263,27.225,45195.0,2673.0,7.04,159.612
cc2,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,5000.0,0.0,1.0,0.47,86400.0,654.0,341.0,377.0,313.0,11953.3,6478.0,48097.7,22.55,27.225,45220.5,2673.0,7.04,147.392
ec6,5000.0,0.0,1.0,0.47,86400.0,650.0,467.0,489.0,183.0,11665.6,8872.0,48104.3,22.1967,36.3,45212.9,2673.0,8.8,151.047
t3-2,5000.0,0.0,1.0,0.47,86400.0,652.0,439.0,461.0,213.0,16604.1,8340.0,48092.5,32.2813,36.3,45192.7,2673.0,8.8,149.4
t7-1,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1857.63,12140.0,48094.7,35.538,27.225,45194.5,2673.0,7.04,157.39
t1-2,6500.0,0.0,0.0,0.3,86400.0,660.0,347.0,379.0,313.0,29590.1,6592.0,48100.0,29.6747,27.225,45206.2,2673.0,7.04,156.843
t3-1,6500.0,0.0,0.0,0.3,86400.0,658.0,383.0,411.0,275.0,24543.0,7276.0,48106.7,11.6944,18.15,45250.4,2673.0,5.28,148.151
t4,6500.0,0.0,0.0,0.3,86400.0,650.0,508.0,520.0,142.0,19287.5,9651.0,48091.4,35.5697,27.225,45194.4,2673.0,7.04,154.107
t7-2,6500.0,0.0,0.0,0.3,86400.0,658.0,608.0,610.0,50.0,39474.4,11551.0,48099.0,32.5605,27.225,45200.4,2673.0,7.04,158.788
t12-5,6500.0,0.0,0.0,0.3,86400.0,655.0,565.0,573.0,90.0,30163.7,10734.0,48101.8,30.3216,36.3,45196.7,2673.0,8.8,156.701
m16,6500.0,0.0,0.0,0.3,86400.0,640.0,612.0,615.0,28.0,2330.59,11627.0,48094.8,35.5224,27.225,45194.5,2673.0,7.04,157.533
t13-1,6500.0,0.0,0.0,0.3,86400.0,641.0,612.0,615.0,29.0,4290.17,11627.0,48093.6,35.5067,27.225,45194.5,2673.0,7.04,156.287
t8-1,6500.0,0.0,0.0,0.3,86400.0,640.0,629.0,629.0,11.0,4549.71,11950.0,48097.0,35.5224,27.225,45194.5,2673.0,7.04,159.663
cc8,6500.0,0.0,0.0,0.3,86400.0,657.0,442.0,466.0,215.0,26358.4,8397.0,48099.4,26.2432,27.225,45213.1,2673.0,7.04,152.792
cc7,6500.0,0.0,0.0,0.3,86400.0,654.0,465.0,484.0,189.0,21757.2,8834.0,48113.5,16.1304,27.225,45233.3,2673.0,7.04,156.766
cc2,6500.0,0.0,0.0,0.3,86400.0,657.0,243.0,286.0,414.0,18281.9,4616.0,48107.8,13.0532,18.15,45247.7,2673.0,5.28,150.67
cc3,6500.0,0.0,0.0,0.3,86400.0,650.0,616.0,618.0,34.0,21691.8,11703.0,48111.1,15.4059,18.15,45243.0,2673.0,5.28,156.306
ec5,6500.0,0.0,0.0,0.3,86400.0,655.0,351.0,382.0,304.0,23050.6,6668.0,48109.7,9.9,18.15,45256.2,2673.0,3.52,148.918
ec6,6500.0,0.0,0.0,0.3,86400.0,652.0,373.0,402.0,279.0,20177.4,7086.0,48109.4,11.275,18.15,45253.5,2673.0,3.52,149.964
ec4,6500.0,0.0,0.0,0.3,86400.0,656.0,513.0,525.0,143.0,29482.5,9746.0,48102.8,30.7245,36.3,45195.9,2673.0,8.8,158.083
cc1,6500.0,0.0,0.0,0.3,86400.0,656.0,384.0,416.0,272.0,18437.2,7295.0,48110.2,9.68247,27.225,45246.2,2673.0,7.04,147.032
t3-2,6500.0,0.0,0.0,0.3,86400.0,656.0,417.0,442.0,239.0,23063.9,7922.0,48099.4,32.496,36.3,45192.3,2673.0,8.8,156.454
t7-1,6500.0,0.0,0.0,0.3,86400.0,649.0,582.0,587.0,67.0,20368.2,11057.0,48101.2,31.3272,27.225,45202.9,2673.0,7.04,159.69
ec2,6500.0,0.0,0.0,0.3,86400.0,648.0,562.0,570.0,86.0,22133.3,10677.0,48113.0,11.55,9.075,45261.2,2673.0,1.76,156.501
t1-2,5000.0,2.0,1.0,0.47,86400.0,650.0,380.0,408.0,270.0,22624.0,7219.0,48107.9,11.55,9.075,45261.2,2673.0,1.76,151.331
t3-1,5000.0,2.0,1.0,0.47,86400.0,652.0,277.0,316.0,375.0,9875.3,5262.0,48077.1,35.3103,27.225,45194.9,2673.0,7.04,139.639
t4,5000.0,2.0,1.0,0.47,86400.0,648.0,289.0,331.0,359.0,10968.3,5490.0,48106.4,9.9,18.15,45256.2,2673.0,3.52,145.618
ec5,5000.0,2.0,1.0,0.47,86400.0,653.0,270.0,314.0,383.0,12127.8,5129.0,48102.3,9.9,18.15,45256.2,2673.0,3.52,141.544
ec6,5000.0,2.0,1.0,0.47,86400.0,657.0,241.0,291.0,416.0,9988.73,4578.0,48099.3,11.9495,18.15,45249.9,2673.0,5.28,141.01
t3-2,5000.0,2.0,1.0,0.47,86400.0,653.0,430.0,454.0,223.0,17982.8,8169.0,48110.9,11.1435,27.225,45243.3,2673.0,7.04,149.253
t3-1,2000.0,1.0,0.0,0.3,86400.0,652.0,536.0,546.0,116.0,23648.9,10183.0,48092.5,35.3929,27.225,45194.8,2673.0,7.04,155.096
cc8,2000.0,1.0,0.0,0.3,86400.0,653.0,366.0,396.0,287.0,16085.3,6953.0,48082.6,35.5588,27.225,45194.4,2673.0,7.04,145.392
cc7,2000.0,1.0,0.0,0.3,86400.0,655.0,352.0,388.0,303.0,15397.6,6687.0,48088.4,32.1368,36.3,45193.0,2673.0,8.8,145.088
cc2,2000.0,1.0,0.0,0.3,86400.0,653.0,358.0,385.0,295.0,20075.8,6801.0,48080.4,35.229,27.225,45195.1,2673.0,7.04,142.844
ec5,2000.0,1.0,0.0,0.3,86400.0,654.0,426.0,447.0,228.0,23615.8,8093.0,48085.4,35.5568,27.225,45194.4,2673.0,7.04,148.124
ec6,2000.0,1.0,0.0,0.3,86400.0,655.0,449.0,473.0,206.0,21488.8,8530.0,48091.5,32.1486,36.3,45193.0,2673.0,8.8,148.263
cc1,2000.0,1.0,0.0,0.3,86400.0,655.0,383.0,414.0,272.0,17475.6,7276.0,48104.8,13.5523,27.225,45238.4,2673.0,7.04,145.51
t3-2,2000.0,1.0,0.0,0.3,86400.0,654.0,552.0,561.0,102.0,27339.3,10487.0,48100.4,32.1212,36.3,45193.1,2673.0,8.8,157.139
t3-1,4000.0,2.0,1.0,0.3,86400.0,653.0,278.0,317.0,375.0,11905.0,5281.0,48087.7,35.366,27.225,45194.8,2673.0,7.04,150.281
t4,4000.0,2.0,1.0,0.3,86400.0,657.0,262.0,307.0,395.0,14292.5,4977.0,48099.8,10.7758,18.15,45252.2,2673.0,5.28,140.321
cc8,4000.0,2.0,1.0,0.3,86400.0,649.0,438.0,459.0,211.0,20792.2,8321.0,48106.8,11.55,9.075,45261.2,2673.0,1.76,150.281
cc7,4000.0,2.0,1.0,0.3,86400.0,653.0,228.0,279.0,425.0,9880.45,4331.0,48104.9,9.9,18.15,45256.2,2673.0,3.52,144.18
ec5,4000.0,2.0,1.0,0.3,86400.0,649.0,292.0,328.0,357.0,13528.9,5547.0,48098.0,11.55,9.075,45261.2,2673.0,1.76,141.417
ec6,4000.0,2.0,1.0,0.3,86400.0,657.0,342.0,378.0,315.0,18601.4,6497.0,48103.2,18.4047,27.225,45228.7,2673.0,7.04,148.777
ec4,4000.0,2.0,1.0,0.3,86400.0,656.0,373.0,403.0,283.0,21588.0,7086.0,48101.6,17.2328,27.225,45231.1,2673.0,7.04,146.06
t3-2,4000.0,2.0,1.0,0.3,86400.0,654.0,272.0,318.0,382.0,8157.35,5167.0,48086.4,32.2654,36.3,45192.8,2673.0,8.8,143.252
